air_temp,ghi,period_end,period
14,0,2023-08-14T20:00:00+00:00,PT60M
13,0,2023-08-14T21:00:00+00:00,PT60M
13,0,2023-08-14T22:00:00+00:00,PT60M
12,0,2023-08-14T23:00:00+00:00,PT60M
12,0,2023-08-15T00:00:00+00:00,PT60M
11,0,2023-08-15T01:00:00+00:00,PT60M
11,0,2023-08-15T02:00:00+00:00,PT60M
11,0,2023-08-15T03:00:00+00:00,PT60M
11,0,2023-08-15T04:00:00+00:00,PT60M
11,4,2023-08-15T05:00:00+00:00,PT60M
13,132,2023-08-15T06:00:00+00:00,PT60M
17,347,2023-08-15T07:00:00+00:00,PT60M
20,543,2023-08-15T08:00:00+00:00,PT60M
23,692,2023-08-15T09:00:00+00:00,PT60M
25,783,2023-08-15T10:00:00+00:00,PT60M
26,801,2023-08-15T11:00:00+00:00,PT60M
27,746,2023-08-15T12:00:00+00:00,PT60M
27,622,2023-08-15T13:00:00+00:00,PT60M
26,444,2023-08-15T14:00:00+00:00,PT60M
25,230,2023-08-15T15:00:00+00:00,PT60M
22,39,2023-08-15T16:00:00+00:00,PT60M
18,0,2023-08-15T17:00:00+00:00,PT60M
15,0,2023-08-15T18:00:00+00:00,PT60M
14,0,2023-08-15T19:00:00+00:00,PT60M
13,0,2023-08-15T20:00:00+00:00,PT60M
12,0,2023-08-15T21:00:00+00:00,PT60M
11,0,2023-08-15T22:00:00+00:00,PT60M
10,0,2023-08-15T23:00:00+00:00,PT60M
9,0,2023-08-16T00:00:00+00:00,PT60M
9,0,2023-08-16T01:00:00+00:00,PT60M
9,0,2023-08-16T02:00:00+00:00,PT60M
8,0,2023-08-16T03:00:00+00:00,PT60M
8,0,2023-08-16T04:00:00+00:00,PT60M
9,5,2023-08-16T05:00:00+00:00,PT60M
10,94,2023-08-16T06:00:00+00:00,PT60M
12,307,2023-08-16T07:00:00+00:00,PT60M
15,525,2023-08-16T08:00:00+00:00,PT60M
18,673,2023-08-16T09:00:00+00:00,PT60M
20,671,2023-08-16T10:00:00+00:00,PT60M
21,723,2023-08-16T11:00:00+00:00,PT60M
22,719,2023-08-16T12:00:00+00:00,PT60M
22,598,2023-08-16T13:00:00+00:00,PT60M
22,423,2023-08-16T14:00:00+00:00,PT60M
21,215,2023-08-16T15:00:00+00:00,PT60M
20,36,2023-08-16T16:00:00+00:00,PT60M
17,0,2023-08-16T17:00:00+00:00,PT60M
15,0,2023-08-16T18:00:00+00:00,PT60M
14,0,2023-08-16T19:00:00+00:00,PT60M
13,0,2023-08-16T20:00:00+00:00,PT60M
13,0,2023-08-16T21:00:00+00:00,PT60M
11,0,2023-08-16T22:00:00+00:00,PT60M
11,0,2023-08-16T23:00:00+00:00,PT60M
10,0,2023-08-17T00:00:00+00:00,PT60M
9,0,2023-08-17T01:00:00+00:00,PT60M
8,0,2023-08-17T02:00:00+00:00,PT60M
8,0,2023-08-17T03:00:00+00:00,PT60M
7,0,2023-08-17T04:00:00+00:00,PT60M
8,5,2023-08-17T05:00:00+00:00,PT60M
9,104,2023-08-17T06:00:00+00:00,PT60M
11,250,2023-08-17T07:00:00+00:00,PT60M
14,473,2023-08-17T08:00:00+00:00,PT60M
17,686,2023-08-17T09:00:00+00:00,PT60M
19,779,2023-08-17T10:00:00+00:00,PT60M
21,799,2023-08-17T11:00:00+00:00,PT60M
22,740,2023-08-17T12:00:00+00:00,PT60M
22,587,2023-08-17T13:00:00+00:00,PT60M
22,430,2023-08-17T14:00:00+00:00,PT60M
21,196,2023-08-17T15:00:00+00:00,PT60M
20,31,2023-08-17T16:00:00+00:00,PT60M
17,0,2023-08-17T17:00:00+00:00,PT60M
16,0,2023-08-17T18:00:00+00:00,PT60M
15,0,2023-08-17T19:00:00+00:00,PT60M
15,0,2023-08-17T20:00:00+00:00,PT60M
14,0,2023-08-17T21:00:00+00:00,PT60M
13,0,2023-08-17T22:00:00+00:00,PT60M
13,0,2023-08-17T23:00:00+00:00,PT60M
12,0,2023-08-18T00:00:00+00:00,PT60M
11,0,2023-08-18T01:00:00+00:00,PT60M
11,0,2023-08-18T02:00:00+00:00,PT60M
11,0,2023-08-18T03:00:00+00:00,PT60M
11,0,2023-08-18T04:00:00+00:00,PT60M
11,6,2023-08-18T05:00:00+00:00,PT60M
12,124,2023-08-18T06:00:00+00:00,PT60M
15,334,2023-08-18T07:00:00+00:00,PT60M
18,526,2023-08-18T08:00:00+00:00,PT60M
20,671,2023-08-18T09:00:00+00:00,PT60M
22,765,2023-08-18T10:00:00+00:00,PT60M
24,773,2023-08-18T11:00:00+00:00,PT60M
24,729,2023-08-18T12:00:00+00:00,PT60M
25,602,2023-08-18T13:00:00+00:00,PT60M
25,424,2023-08-18T14:00:00+00:00,PT60M
24,212,2023-08-18T15:00:00+00:00,PT60M
22,35,2023-08-18T16:00:00+00:00,PT60M
18,0,2023-08-18T17:00:00+00:00,PT60M
16,0,2023-08-18T18:00:00+00:00,PT60M
15,0,2023-08-18T19:00:00+00:00,PT60M
13,0,2023-08-18T20:00:00+00:00,PT60M
11,0,2023-08-18T21:00:00+00:00,PT60M
10,0,2023-08-18T22:00:00+00:00,PT60M
9,0,2023-08-18T23:00:00+00:00,PT60M
9,0,2023-08-19T00:00:00+00:00,PT60M
9,0,2023-08-19T01:00:00+00:00,PT60M
8,0,2023-08-19T02:00:00+00:00,PT60M
8,0,2023-08-19T03:00:00+00:00,PT60M
9,0,2023-08-19T04:00:00+00:00,PT60M
11,6,2023-08-19T05:00:00+00:00,PT60M
13,133,2023-08-19T06:00:00+00:00,PT60M
15,351,2023-08-19T07:00:00+00:00,PT60M
20,547,2023-08-19T08:00:00+00:00,PT60M
22,692,2023-08-19T09:00:00+00:00,PT60M
24,771,2023-08-19T10:00:00+00:00,PT60M
25,779,2023-08-19T11:00:00+00:00,PT60M
25,700,2023-08-19T12:00:00+00:00,PT60M
26,523,2023-08-19T13:00:00+00:00,PT60M
25,413,2023-08-19T14:00:00+00:00,PT60M
25,203,2023-08-19T15:00:00+00:00,PT60M
24,31,2023-08-19T16:00:00+00:00,PT60M
22,0,2023-08-19T17:00:00+00:00,PT60M
20,0,2023-08-19T18:00:00+00:00,PT60M
19,0,2023-08-19T19:00:00+00:00,PT60M
18,0,2023-08-19T20:00:00+00:00,PT60M
17,0,2023-08-19T21:00:00+00:00,PT60M
16,0,2023-08-19T22:00:00+00:00,PT60M
14,0,2023-08-19T23:00:00+00:00,PT60M
14,0,2023-08-20T00:00:00+00:00,PT60M
12,0,2023-08-20T01:00:00+00:00,PT60M
10,0,2023-08-20T02:00:00+00:00,PT60M
9,0,2023-08-20T03:00:00+00:00,PT60M
8,0,2023-08-20T04:00:00+00:00,PT60M
8,7,2023-08-20T05:00:00+00:00,PT60M
10,157,2023-08-20T06:00:00+00:00,PT60M
14,382,2023-08-20T07:00:00+00:00,PT60M
18,583,2023-08-20T08:00:00+00:00,PT60M
20,734,2023-08-20T09:00:00+00:00,PT60M
22,819,2023-08-20T10:00:00+00:00,PT60M
24,830,2023-08-20T11:00:00+00:00,PT60M
25,768,2023-08-20T12:00:00+00:00,PT60M
26,635,2023-08-20T13:00:00+00:00,PT60M
26,451,2023-08-20T14:00:00+00:00,PT60M
25,236,2023-08-20T15:00:00+00:00,PT60M
23,40,2023-08-20T16:00:00+00:00,PT60M
20,0,2023-08-20T17:00:00+00:00,PT60M
17,0,2023-08-20T18:00:00+00:00,PT60M
15,0,2023-08-20T19:00:00+00:00,PT60M
14,0,2023-08-20T20:00:00+00:00,PT60M
14,0,2023-08-20T21:00:00+00:00,PT60M
13,0,2023-08-20T22:00:00+00:00,PT60M
13,0,2023-08-20T23:00:00+00:00,PT60M
12,0,2023-08-21T00:00:00+00:00,PT60M
11,0,2023-08-21T01:00:00+00:00,PT60M
10,0,2023-08-21T02:00:00+00:00,PT60M
10,0,2023-08-21T03:00:00+00:00,PT60M
10,0,2023-08-21T04:00:00+00:00,PT60M
11,8,2023-08-21T05:00:00+00:00,PT60M
13,138,2023-08-21T06:00:00+00:00,PT60M
17,347,2023-08-21T07:00:00+00:00,PT60M
21,540,2023-08-21T08:00:00+00:00,PT60M
24,692,2023-08-21T09:00:00+00:00,PT60M
26,809,2023-08-21T10:00:00+00:00,PT60M
27,828,2023-08-21T11:00:00+00:00,PT60M
28,768,2023-08-21T12:00:00+00:00,PT60M
28,635,2023-08-21T13:00:00+00:00,PT60M
28,452,2023-08-21T14:00:00+00:00,PT60M
27,235,2023-08-21T15:00:00+00:00,PT60M
25,43,2023-08-21T16:00:00+00:00,PT60M
21,0,2023-08-21T17:00:00+00:00,PT60M
18,0,2023-08-21T18:00:00+00:00,PT60M
16,0,2023-08-21T19:00:00+00:00,PT60M
14,0,2023-08-21T20:00:00+00:00,PT60M
12,0,2023-08-21T21:00:00+00:00,PT60M
12,0,2023-08-21T22:00:00+00:00,PT60M
11,0,2023-08-21T23:00:00+00:00,PT60M
10,0,2023-08-22T00:00:00+00:00,PT60M
9,0,2023-08-22T01:00:00+00:00,PT60M
9,0,2023-08-22T02:00:00+00:00,PT60M
9,0,2023-08-22T03:00:00+00:00,PT60M
9,0,2023-08-22T04:00:00+00:00,PT60M
9,9,2023-08-22T05:00:00+00:00,PT60M
11,164,2023-08-22T06:00:00+00:00,PT60M
17,392,2023-08-22T07:00:00+00:00,PT60M
22,597,2023-08-22T08:00:00+00:00,PT60M
25,750,2023-08-22T09:00:00+00:00,PT60M
27,834,2023-08-22T10:00:00+00:00,PT60M
28,843,2023-08-22T11:00:00+00:00,PT60M
28,779,2023-08-22T12:00:00+00:00,PT60M
29,648,2023-08-22T13:00:00+00:00,PT60M
28,465,2023-08-22T14:00:00+00:00,PT60M
27,246,2023-08-22T15:00:00+00:00,PT60M
25,47,2023-08-22T16:00:00+00:00,PT60M
21,0,2023-08-22T17:00:00+00:00,PT60M
18,0,2023-08-22T18:00:00+00:00,PT60M
17,0,2023-08-22T19:00:00+00:00,PT60M
16,0,2023-08-22T20:00:00+00:00,PT60M
14,0,2023-08-22T21:00:00+00:00,PT60M
12,0,2023-08-22T22:00:00+00:00,PT60M
11,0,2023-08-22T23:00:00+00:00,PT60M
11,0,2023-08-23T00:00:00+00:00,PT60M
10,0,2023-08-23T01:00:00+00:00,PT60M
9,0,2023-08-23T02:00:00+00:00,PT60M
9,0,2023-08-23T03:00:00+00:00,PT60M
10,0,2023-08-23T04:00:00+00:00,PT60M
9,9,2023-08-23T05:00:00+00:00,PT60M
11,160,2023-08-23T06:00:00+00:00,PT60M
14,384,2023-08-23T07:00:00+00:00,PT60M
18,589,2023-08-23T08:00:00+00:00,PT60M
22,744,2023-08-23T09:00:00+00:00,PT60M
24,839,2023-08-23T10:00:00+00:00,PT60M
25,852,2023-08-23T11:00:00+00:00,PT60M
26,790,2023-08-23T12:00:00+00:00,PT60M
26,662,2023-08-23T13:00:00+00:00,PT60M
25,478,2023-08-23T14:00:00+00:00,PT60M
24,258,2023-08-23T15:00:00+00:00,PT60M
21,51,2023-08-23T16:00:00+00:00,PT60M
18,0,2023-08-23T17:00:00+00:00,PT60M
16,0,2023-08-23T18:00:00+00:00,PT60M
15,0,2023-08-23T19:00:00+00:00,PT60M
14,0,2023-08-23T20:00:00+00:00,PT60M
13,0,2023-08-23T21:00:00+00:00,PT60M
12,0,2023-08-23T22:00:00+00:00,PT60M
11,0,2023-08-23T23:00:00+00:00,PT60M
10,0,2023-08-24T00:00:00+00:00,PT60M
9,0,2023-08-24T01:00:00+00:00,PT60M
8,0,2023-08-24T02:00:00+00:00,PT60M
8,0,2023-08-24T03:00:00+00:00,PT60M
7,0,2023-08-24T04:00:00+00:00,PT60M
7,12,2023-08-24T05:00:00+00:00,PT60M
10,171,2023-08-24T06:00:00+00:00,PT60M
14,396,2023-08-24T07:00:00+00:00,PT60M
18,593,2023-08-24T08:00:00+00:00,PT60M
21,737,2023-08-24T09:00:00+00:00,PT60M
23,816,2023-08-24T10:00:00+00:00,PT60M
24,826,2023-08-24T11:00:00+00:00,PT60M
25,765,2023-08-24T12:00:00+00:00,PT60M
25,636,2023-08-24T13:00:00+00:00,PT60M
25,452,2023-08-24T14:00:00+00:00,PT60M
24,234,2023-08-24T15:00:00+00:00,PT60M
22,44,2023-08-24T16:00:00+00:00,PT60M
19,0,2023-08-24T17:00:00+00:00,PT60M
16,0,2023-08-24T18:00:00+00:00,PT60M
15,0,2023-08-24T19:00:00+00:00,PT60M
15,0,2023-08-24T20:00:00+00:00,PT60M
14,0,2023-08-24T21:00:00+00:00,PT60M
12,0,2023-08-24T22:00:00+00:00,PT60M
11,0,2023-08-24T23:00:00+00:00,PT60M
11,0,2023-08-25T00:00:00+00:00,PT60M
10,0,2023-08-25T01:00:00+00:00,PT60M
10,0,2023-08-25T02:00:00+00:00,PT60M
10,0,2023-08-25T03:00:00+00:00,PT60M
10,0,2023-08-25T04:00:00+00:00,PT60M
11,7,2023-08-25T05:00:00+00:00,PT60M
12,76,2023-08-25T06:00:00+00:00,PT60M
13,164,2023-08-25T07:00:00+00:00,PT60M
16,271,2023-08-25T08:00:00+00:00,PT60M
18,506,2023-08-25T09:00:00+00:00,PT60M
20,718,2023-08-25T10:00:00+00:00,PT60M
22,789,2023-08-25T11:00:00+00:00,PT60M
23,716,2023-08-25T12:00:00+00:00,PT60M
24,623,2023-08-25T13:00:00+00:00,PT60M
24,441,2023-08-25T14:00:00+00:00,PT60M
24,222,2023-08-25T15:00:00+00:00,PT60M
23,40,2023-08-25T16:00:00+00:00,PT60M
21,0,2023-08-25T17:00:00+00:00,PT60M
20,0,2023-08-25T18:00:00+00:00,PT60M
19,0,2023-08-25T19:00:00+00:00,PT60M
18,0,2023-08-25T20:00:00+00:00,PT60M
17,0,2023-08-25T21:00:00+00:00,PT60M
15,0,2023-08-25T22:00:00+00:00,PT60M
14,0,2023-08-25T23:00:00+00:00,PT60M
13,0,2023-08-26T00:00:00+00:00,PT60M
11,0,2023-08-26T01:00:00+00:00,PT60M
9,0,2023-08-26T02:00:00+00:00,PT60M
8,0,2023-08-26T03:00:00+00:00,PT60M
7,0,2023-08-26T04:00:00+00:00,PT60M
6,14,2023-08-26T05:00:00+00:00,PT60M
7,193,2023-08-26T06:00:00+00:00,PT60M
8,424,2023-08-26T07:00:00+00:00,PT60M
10,631,2023-08-26T08:00:00+00:00,PT60M
12,784,2023-08-26T09:00:00+00:00,PT60M
14,870,2023-08-26T10:00:00+00:00,PT60M
17,885,2023-08-26T11:00:00+00:00,PT60M
18,824,2023-08-26T12:00:00+00:00,PT60M
19,695,2023-08-26T13:00:00+00:00,PT60M
19,510,2023-08-26T14:00:00+00:00,PT60M
18,285,2023-08-26T15:00:00+00:00,PT60M
16,62,2023-08-26T16:00:00+00:00,PT60M
13,0,2023-08-26T17:00:00+00:00,PT60M
11,0,2023-08-26T18:00:00+00:00,PT60M
10,0,2023-08-26T19:00:00+00:00,PT60M
9,0,2023-08-26T20:00:00+00:00,PT60M
8,0,2023-08-26T21:00:00+00:00,PT60M
7,0,2023-08-26T22:00:00+00:00,PT60M
6,0,2023-08-26T23:00:00+00:00,PT60M
6,0,2023-08-27T00:00:00+00:00,PT60M
5,0,2023-08-27T01:00:00+00:00,PT60M
4,0,2023-08-27T02:00:00+00:00,PT60M
4,0,2023-08-27T03:00:00+00:00,PT60M
3,0,2023-08-27T04:00:00+00:00,PT60M
3,18,2023-08-27T05:00:00+00:00,PT60M
5,200,2023-08-27T06:00:00+00:00,PT60M
9,432,2023-08-27T07:00:00+00:00,PT60M
12,632,2023-08-27T08:00:00+00:00,PT60M
16,779,2023-08-27T09:00:00+00:00,PT60M
18,862,2023-08-27T10:00:00+00:00,PT60M
20,875,2023-08-27T11:00:00+00:00,PT60M
21,814,2023-08-27T12:00:00+00:00,PT60M
21,682,2023-08-27T13:00:00+00:00,PT60M
21,494,2023-08-27T14:00:00+00:00,PT60M
20,270,2023-08-27T15:00:00+00:00,PT60M
19,57,2023-08-27T16:00:00+00:00,PT60M
16,0,2023-08-27T17:00:00+00:00,PT60M
13,0,2023-08-27T18:00:00+00:00,PT60M
12,0,2023-08-27T19:00:00+00:00,PT60M
11,0,2023-08-27T20:00:00+00:00,PT60M
10,0,2023-08-27T21:00:00+00:00,PT60M
9,0,2023-08-27T22:00:00+00:00,PT60M
7,0,2023-08-27T23:00:00+00:00,PT60M
7,0,2023-08-28T00:00:00+00:00,PT60M
6,0,2023-08-28T01:00:00+00:00,PT60M
5,0,2023-08-28T02:00:00+00:00,PT60M
4,0,2023-08-28T03:00:00+00:00,PT60M
4,0,2023-08-28T04:00:00+00:00,PT60M
5,18,2023-08-28T05:00:00+00:00,PT60M
7,198,2023-08-28T06:00:00+00:00,PT60M
10,430,2023-08-28T07:00:00+00:00,PT60M
13,634,2023-08-28T08:00:00+00:00,PT60M
16,785,2023-08-28T09:00:00+00:00,PT60M
18,869,2023-08-28T10:00:00+00:00,PT60M
20,879,2023-08-28T11:00:00+00:00,PT60M
21,815,2023-08-28T12:00:00+00:00,PT60M
21,682,2023-08-28T13:00:00+00:00,PT60M
21,494,2023-08-28T14:00:00+00:00,PT60M
21,269,2023-08-28T15:00:00+00:00,PT60M
19,56,2023-08-28T16:00:00+00:00,PT60M
15,0,2023-08-28T17:00:00+00:00,PT60M
13,0,2023-08-28T18:00:00+00:00,PT60M
11,0,2023-08-28T19:00:00+00:00,PT60M
10,0,2023-08-28T20:00:00+00:00,PT60M
9,0,2023-08-28T21:00:00+00:00,PT60M
8,0,2023-08-28T22:00:00+00:00,PT60M
6,0,2023-08-28T23:00:00+00:00,PT60M
6,0,2023-08-29T00:00:00+00:00,PT60M
5,0,2023-08-29T01:00:00+00:00,PT60M
4,0,2023-08-29T02:00:00+00:00,PT60M
4,0,2023-08-29T03:00:00+00:00,PT60M
4,0,2023-08-29T04:00:00+00:00,PT60M
5,19,2023-08-29T05:00:00+00:00,PT60M
7,197,2023-08-29T06:00:00+00:00,PT60M
11,425,2023-08-29T07:00:00+00:00,PT60M
14,624,2023-08-29T08:00:00+00:00,PT60M
18,771,2023-08-29T09:00:00+00:00,PT60M
20,853,2023-08-29T10:00:00+00:00,PT60M
22,862,2023-08-29T11:00:00+00:00,PT60M
22,800,2023-08-29T12:00:00+00:00,PT60M
23,671,2023-08-29T13:00:00+00:00,PT60M
23,485,2023-08-29T14:00:00+00:00,PT60M
22,264,2023-08-29T15:00:00+00:00,PT60M
20,55,2023-08-29T16:00:00+00:00,PT60M
17,0,2023-08-29T17:00:00+00:00,PT60M
14,0,2023-08-29T18:00:00+00:00,PT60M
13,0,2023-08-29T19:00:00+00:00,PT60M
12,0,2023-08-29T20:00:00+00:00,PT60M
11,0,2023-08-29T21:00:00+00:00,PT60M
10,0,2023-08-29T22:00:00+00:00,PT60M
9,0,2023-08-29T23:00:00+00:00,PT60M
8,0,2023-08-30T00:00:00+00:00,PT60M
7,0,2023-08-30T01:00:00+00:00,PT60M
7,0,2023-08-30T02:00:00+00:00,PT60M
6,0,2023-08-30T03:00:00+00:00,PT60M
6,0,2023-08-30T04:00:00+00:00,PT60M
7,19,2023-08-30T05:00:00+00:00,PT60M
9,193,2023-08-30T06:00:00+00:00,PT60M
11,422,2023-08-30T07:00:00+00:00,PT60M
14,622,2023-08-30T08:00:00+00:00,PT60M
17,770,2023-08-30T09:00:00+00:00,PT60M
20,854,2023-08-30T10:00:00+00:00,PT60M
21,865,2023-08-30T11:00:00+00:00,PT60M
22,803,2023-08-30T12:00:00+00:00,PT60M
23,674,2023-08-30T13:00:00+00:00,PT60M
23,488,2023-08-30T14:00:00+00:00,PT60M
22,266,2023-08-30T15:00:00+00:00,PT60M
21,56,2023-08-30T16:00:00+00:00,PT60M
18,0,2023-08-30T17:00:00+00:00,PT60M
15,0,2023-08-30T18:00:00+00:00,PT60M
13,0,2023-08-30T19:00:00+00:00,PT60M
12,0,2023-08-30T20:00:00+00:00,PT60M
12,0,2023-08-30T21:00:00+00:00,PT60M
12,0,2023-08-30T22:00:00+00:00,PT60M
11,0,2023-08-30T23:00:00+00:00,PT60M
10,0,2023-08-31T00:00:00+00:00,PT60M
9,0,2023-08-31T01:00:00+00:00,PT60M
9,0,2023-08-31T02:00:00+00:00,PT60M
9,0,2023-08-31T03:00:00+00:00,PT60M
9,0,2023-08-31T04:00:00+00:00,PT60M
8,22,2023-08-31T05:00:00+00:00,PT60M
10,204,2023-08-31T06:00:00+00:00,PT60M
13,432,2023-08-31T07:00:00+00:00,PT60M
17,632,2023-08-31T08:00:00+00:00,PT60M
19,780,2023-08-31T09:00:00+00:00,PT60M
21,864,2023-08-31T10:00:00+00:00,PT60M
23,876,2023-08-31T11:00:00+00:00,PT60M
23,815,2023-08-31T12:00:00+00:00,PT60M
24,685,2023-08-31T13:00:00+00:00,PT60M
23,499,2023-08-31T14:00:00+00:00,PT60M
23,276,2023-08-31T15:00:00+00:00,PT60M
21,61,2023-08-31T16:00:00+00:00,PT60M
18,0,2023-08-31T17:00:00+00:00,PT60M
16,0,2023-08-31T18:00:00+00:00,PT60M
14,0,2023-08-31T19:00:00+00:00,PT60M
13,0,2023-08-31T20:00:00+00:00,PT60M
12,0,2023-08-31T21:00:00+00:00,PT60M
11,0,2023-08-31T22:00:00+00:00,PT60M
10,0,2023-08-31T23:00:00+00:00,PT60M
11,0,2023-09-01T00:00:00+00:00,PT60M
11,0,2023-09-01T01:00:00+00:00,PT60M
11,0,2023-09-01T02:00:00+00:00,PT60M
11,0,2023-09-01T03:00:00+00:00,PT60M
11,0,2023-09-01T04:00:00+00:00,PT60M
11,20,2023-09-01T05:00:00+00:00,PT60M
13,135,2023-09-01T06:00:00+00:00,PT60M
16,346,2023-09-01T07:00:00+00:00,PT60M
20,574,2023-09-01T08:00:00+00:00,PT60M
22,733,2023-09-01T09:00:00+00:00,PT60M
23,845,2023-09-01T10:00:00+00:00,PT60M
25,859,2023-09-01T11:00:00+00:00,PT60M
26,799,2023-09-01T12:00:00+00:00,PT60M
26,669,2023-09-01T13:00:00+00:00,PT60M
26,481,2023-09-01T14:00:00+00:00,PT60M
25,258,2023-09-01T15:00:00+00:00,PT60M
23,54,2023-09-01T16:00:00+00:00,PT60M
21,0,2023-09-01T17:00:00+00:00,PT60M
19,0,2023-09-01T18:00:00+00:00,PT60M
18,0,2023-09-01T19:00:00+00:00,PT60M
17,0,2023-09-01T20:00:00+00:00,PT60M
16,0,2023-09-01T21:00:00+00:00,PT60M
15,0,2023-09-01T22:00:00+00:00,PT60M
15,0,2023-09-01T23:00:00+00:00,PT60M
14,0,2023-09-02T00:00:00+00:00,PT60M
14,0,2023-09-02T01:00:00+00:00,PT60M
14,0,2023-09-02T02:00:00+00:00,PT60M
13,0,2023-09-02T03:00:00+00:00,PT60M
13,0,2023-09-02T04:00:00+00:00,PT60M
13,17,2023-09-02T05:00:00+00:00,PT60M
15,156,2023-09-02T06:00:00+00:00,PT60M
18,363,2023-09-02T07:00:00+00:00,PT60M
21,551,2023-09-02T08:00:00+00:00,PT60M
23,699,2023-09-02T09:00:00+00:00,PT60M
25,809,2023-09-02T10:00:00+00:00,PT60M
26,828,2023-09-02T11:00:00+00:00,PT60M
27,770,2023-09-02T12:00:00+00:00,PT60M
27,642,2023-09-02T13:00:00+00:00,PT60M
27,456,2023-09-02T14:00:00+00:00,PT60M
26,239,2023-09-02T15:00:00+00:00,PT60M
25,50,2023-09-02T16:00:00+00:00,PT60M
22,0,2023-09-02T17:00:00+00:00,PT60M
20,0,2023-09-02T18:00:00+00:00,PT60M
19,0,2023-09-02T19:00:00+00:00,PT60M
18,0,2023-09-02T20:00:00+00:00,PT60M
17,0,2023-09-02T21:00:00+00:00,PT60M
16,0,2023-09-02T22:00:00+00:00,PT60M
15,0,2023-09-02T23:00:00+00:00,PT60M
14,0,2023-09-03T00:00:00+00:00,PT60M
14,0,2023-09-03T01:00:00+00:00,PT60M
13,0,2023-09-03T02:00:00+00:00,PT60M
12,0,2023-09-03T03:00:00+00:00,PT60M
12,0,2023-09-03T04:00:00+00:00,PT60M
13,19,2023-09-03T05:00:00+00:00,PT60M
15,158,2023-09-03T06:00:00+00:00,PT60M
18,393,2023-09-03T07:00:00+00:00,PT60M
22,579,2023-09-03T08:00:00+00:00,PT60M
24,739,2023-09-03T09:00:00+00:00,PT60M
26,824,2023-09-03T10:00:00+00:00,PT60M
28,816,2023-09-03T11:00:00+00:00,PT60M
28,769,2023-09-03T12:00:00+00:00,PT60M
28,631,2023-09-03T13:00:00+00:00,PT60M
28,442,2023-09-03T14:00:00+00:00,PT60M
27,226,2023-09-03T15:00:00+00:00,PT60M
25,46,2023-09-03T16:00:00+00:00,PT60M
22,0,2023-09-03T17:00:00+00:00,PT60M
20,0,2023-09-03T18:00:00+00:00,PT60M
18,0,2023-09-03T19:00:00+00:00,PT60M
17,0,2023-09-03T20:00:00+00:00,PT60M
16,0,2023-09-03T21:00:00+00:00,PT60M
15,0,2023-09-03T22:00:00+00:00,PT60M
14,0,2023-09-03T23:00:00+00:00,PT60M
13,0,2023-09-04T00:00:00+00:00,PT60M
13,0,2023-09-04T01:00:00+00:00,PT60M
12,0,2023-09-04T02:00:00+00:00,PT60M
12,0,2023-09-04T03:00:00+00:00,PT60M
13,0,2023-09-04T04:00:00+00:00,PT60M
13,21,2023-09-04T05:00:00+00:00,PT60M
15,170,2023-09-04T06:00:00+00:00,PT60M
19,396,2023-09-04T07:00:00+00:00,PT60M
23,592,2023-09-04T08:00:00+00:00,PT60M
25,742,2023-09-04T09:00:00+00:00,PT60M
27,835,2023-09-04T10:00:00+00:00,PT60M
29,847,2023-09-04T11:00:00+00:00,PT60M
30,784,2023-09-04T12:00:00+00:00,PT60M
30,652,2023-09-04T13:00:00+00:00,PT60M
30,466,2023-09-04T14:00:00+00:00,PT60M
29,248,2023-09-04T15:00:00+00:00,PT60M
26,53,2023-09-04T16:00:00+00:00,PT60M
22,0,2023-09-04T17:00:00+00:00,PT60M
20,0,2023-09-04T18:00:00+00:00,PT60M
20,0,2023-09-04T19:00:00+00:00,PT60M
20,0,2023-09-04T20:00:00+00:00,PT60M
19,0,2023-09-04T21:00:00+00:00,PT60M
17,0,2023-09-04T22:00:00+00:00,PT60M
16,0,2023-09-04T23:00:00+00:00,PT60M
15,0,2023-09-05T00:00:00+00:00,PT60M
16,0,2023-09-05T01:00:00+00:00,PT60M
15,0,2023-09-05T02:00:00+00:00,PT60M
14,0,2023-09-05T03:00:00+00:00,PT60M
13,0,2023-09-05T04:00:00+00:00,PT60M
13,24,2023-09-05T05:00:00+00:00,PT60M
16,190,2023-09-05T06:00:00+00:00,PT60M
19,426,2023-09-05T07:00:00+00:00,PT60M
23,625,2023-09-05T08:00:00+00:00,PT60M
26,773,2023-09-05T09:00:00+00:00,PT60M
28,855,2023-09-05T10:00:00+00:00,PT60M
29,864,2023-09-05T11:00:00+00:00,PT60M
29,798,2023-09-05T12:00:00+00:00,PT60M
29,662,2023-09-05T13:00:00+00:00,PT60M
29,471,2023-09-05T14:00:00+00:00,PT60M
28,250,2023-09-05T15:00:00+00:00,PT60M
27,53,2023-09-05T16:00:00+00:00,PT60M
23,0,2023-09-05T17:00:00+00:00,PT60M
20,0,2023-09-05T18:00:00+00:00,PT60M
19,0,2023-09-05T19:00:00+00:00,PT60M
18,0,2023-09-05T20:00:00+00:00,PT60M
18,0,2023-09-05T21:00:00+00:00,PT60M
16,0,2023-09-05T22:00:00+00:00,PT60M
14,0,2023-09-05T23:00:00+00:00,PT60M
13,0,2023-09-06T00:00:00+00:00,PT60M
12,0,2023-09-06T01:00:00+00:00,PT60M
11,0,2023-09-06T02:00:00+00:00,PT60M
10,0,2023-09-06T03:00:00+00:00,PT60M
10,0,2023-09-06T04:00:00+00:00,PT60M
